row_id,target_type,gnn_oof
280,egc,2.83927460874291
281,egc,3.005626309117943
282,egc,2.5969500498298337
283,egc,2.8652488235762763
284,egc,2.7655506404372296
285,egc,3.057996382335723
286,egc,2.892252704860171
287,egc,2.618787839545038
288,egc,3.363417360950172
289,egc,3.4332640032118427
290,egc,3.428176239573939
291,egc,3.0937466333038697
292,egc,3.589376336243375
293,egc,4.405081818461136
294,egc,4.293472835928085
295,egc,2.556074834130164
296,egc,2.7338478310668286
297,eea,4.712643915273096
298,ei,7.386846981465959
299,ei,5.647989257216467
300,eps,6.2226740724052725
301,nc,2.2318454772649217
302,ei,7.515205336940524
303,eps,3.9593484535256
304,nc,1.7590779287026561
305,ei,6.922016587329021
306,eps,4.014105579944464
307,nc,1.765000372640102
308,eea,3.7111156987076654
309,eps,3.9785017496493467
310,nc,1.8325786583543935
311,eea,4.094664220758505
312,eps,4.226679382246093
313,eea,3.636470772611517
314,egb,3.2107437581643588
315,ei,7.607097378877561
316,eps,4.27304871331161
317,nc,1.8362802314228612
318,eea,3.5447182602990797
319,egb,1.8069502980935739
320,eps,6.8544253938241
321,nc,2.2736975603670775
322,egb,2.242508002452369
323,ei,5.873249159707097
324,eps,5.433612015656853
325,nc,2.200974011677404
326,egb,2.0695470130083735
327,nc,2.389766650443307
328,eea,3.005348940062372
329,egb,1.9463347451473396
330,eps,5.488653835522701
331,eps,5.7677501154417525
332,eea,3.1003674533061174
333,egb,1.4510951329512292
334,eea,3.610648175282291
335,egb,1.4140904584160374
336,ei,5.974818911378286
337,nc,2.4243126543384785
338,egb,1.1092982815631167
339,eps,6.770111271150256
340,nc,2.3411312209866626
341,egb,2.9130680100265645
342,ei,7.182449937254742
343,nc,1.8892065959436537
344,eea,3.657259910220095
345,egb,2.5397614256551453
346,eps,4.210186724399332
347,nc,1.9379816292775873
348,egc,2.883744870831488
349,egc,1.7796771677655845
350,egb,2.1756356027725356
351,egb,6.552076276520834
352,tg,101.23767800133871
353,tg,36.0814329623084
354,tg,60.6694714413709
355,tg,67.92618953032981
356,tg,22.359105385304957
357,tg,149.51831956617815
358,tg,-22.696984682120444
359,tg,173.10244281743667
360,tg,51.33499343824815
361,tg,142.79754225876425
362,tg,107.51197929773912
363,tg,58.391767218950534
364,tg,32.55672032337739
365,tg,70.09875163423422
366,tg,17.55656613963278
367,tg,5.395990509202676
368,tg,94.31103450035943
369,tg,50.69101747163754
370,tg,56.63248361416828
371,tg,-31.897466312654075
372,tg,63.87503144853501
373,tg,-44.71930314911927
374,tg,63.37508613759556
375,tg,82.12092179037097
376,tg,95.79895350268667
377,tg,-30.591461774225024
378,tg,61.2988414456988
379,tg,83.03677285277551
380,tg,-48.896062101585585
381,tg,71.3366166923435
382,tg,69.40686733096435
383,tg,106.56946227436384
384,tg,101.46450287286129
385,tg,194.12484465015717
386,tg,123.15832700514616
387,tg,143.30246650553306
388,tg,183.18131765518854
389,tg,92.38093397158792
390,tg,22.320112798552017
391,tg,69.34447659091968
392,tg,44.6306616574895
393,tg,58.53627910401124
394,tg,55.81652016559384
395,tg,81.52986154731084
396,tg,144.41129583691418
397,tg,81.72985137726639
398,tg,77.07074450207834
399,tg,108.09779479076317
400,tg,51.89160676135657
401,tg,75.76240535080001
402,tg,120.8310122596785
403,tg,186.7615407545137
404,tg,118.92609335933496
405,tg,194.22159126675552
406,tg,180.0852861073951
407,tg,159.1913123680097
408,tg,103.27618195320532
409,tg,106.35234978248029
410,tg,126.03357343541083
411,tg,98.17031211772253
412,tg,99.08879368401992
413,tg,91.75476024084057
414,tg,114.80800537379412
415,tg,102.5150201271404
416,tg,96.96830840378422
417,tg,67.85274352052531
418,tg,31.547621312098514
419,tg,63.40568322243088
420,tg,103.44396192956057
421,tg,132.29252091304477
422,tg,88.41131825892174
423,tg,45.23574258384504
424,tg,54.231636692823
425,tg,32.58249861121739
426,tg,71.77722121707204
427,tg,32.29311066750391
428,tg,50.77912146852361
429,tg,61.105686373694795
430,tg,67.40421822016883
431,tg,73.00379039072669
432,tg,25.696093040614016
433,tg,57.62832930793506
434,tg,92.18204966860837
435,tg,67.52348507157794
436,tg,68.139452187097
437,tg,64.80050059563061
438,tg,66.01047385844579
439,tg,44.200780744428
440,tg,101.54042006061209
441,tg,75.74341629921251
442,tg,82.9778092463564
443,tg,136.50270661167244
444,tg,48.90557839922347
445,tg,101.01476149283123
446,tg,83.31474785623692
447,tg,84.69912775416338
448,tg,86.61559778563102
449,tg,46.300820278707846
450,tg,9.289617500019574
451,tg,26.162196219888642
452,tg,36.065240243660156
453,tg,47.92622456669844
454,tg,54.74491335847286
455,tg,50.554907591594315
456,tg,25.34973794213805
457,tg,78.72676538420383
458,tg,106.52795949106545
459,tg,46.85573629275315
460,tg,21.757984846763392
461,tg,59.18416343363694
462,tg,46.15600274795379
463,tg,22.104313932839915
464,tg,-20.507924213874418
465,tg,35.286708637872565
466,tg,27.313882198670015
467,tg,-14.831719514581295
468,tg,3.750329065152158
469,tg,-22.061098571734107
470,tg,79.3432982694106
471,tg,20.26173862506704
472,tg,47.77180846055289
473,tg,30.150469326049503
474,tg,51.6842033975621
475,tg,51.08965749297769
476,tg,68.68794313848187
477,tg,63.62680162382743
478,tg,100.27574922488513
479,tg,83.2229956203301
480,tg,78.30086436825587
481,tg,64.89910059568868
482,tg,75.47437655495699
483,tg,66.57904638219443
484,tg,72.42818801603077
485,tg,81.85715606010088
486,tg,48.67439970234547
487,tg,27.207426453982606
488,tg,36.21495460860784
489,tg,68.42512686079115
490,tg,86.57093449580125
491,tg,97.67337774201766
492,tg,103.78978052229817
493,tg,55.536191039983564
494,tg,60.495552538749024
495,tg,91.57856850481807
496,tg,97.68433546527963
497,tg,48.70179075895044
498,tg,53.22335707212633
499,tg,61.22407530662298
500,tg,63.433997719215796
501,tg,92.80259496642798
502,tg,94.88433802925529
503,tg,44.88428905507982
504,tg,44.03856742155183
505,tg,23.78052694002676
506,tg,77.3750765692672
507,tg,79.5525875321641
508,tg,76.14584762777031
509,tg,90.41240987730109
510,tg,79.49612111609075
511,tg,64.37930782398038
512,tg,49.238257478696525
513,tg,39.94530176817176
514,tg,68.40838788175478
515,tg,75.35688504980932
516,tg,89.70102277755488
517,tg,72.43772806352354
518,tg,94.9779599063715
519,tg,71.59728044398098
520,tg,89.59880380242544
521,tg,66.23687928002748
522,tg,101.77016807552117
523,tg,72.86580111482431
524,tg,49.40586837445544
525,tg,43.9037191428812
526,tg,78.0292819119556
527,tg,51.339903278641486
528,tg,52.87626062026648
529,tg,111.10840161881234
530,tg,48.01034866647096
531,tg,74.33366780873715
532,tg,139.03859568535287
533,tg,93.01506424501241
534,tg,110.67211190084006
535,tg,111.15395908487267
536,tg,109.4762601193681
537,tg,119.81414041829349
538,tg,108.41348127030537
539,tg,67.82817480925902
540,tg,44.59934272856985
541,tg,39.14863301687818
542,tg,29.869444368754344
543,tg,-23.130884510894646
544,tg,72.98319507347409
545,tg,88.01894072274554
546,tg,50.27855185999772
547,tg,68.09269489911273
548,tg,118.39614274564732
549,tg,129.31437430794045
550,tg,39.24393594530787
551,tg,95.45788217284593
552,tg,108.56641792123304
553,tg,72.38005857397631
554,tg,163.69143470940142
555,tg,126.98354951432405
556,tg,55.75114450271403
557,tg,85.14019399898191
558,tg,118.1328338581423
559,tg,88.69255781851223
560,tg,86.30979601787409
561,tg,88.67599442317206
562,tg,22.961487525219127
563,tg,92.17674313912364
564,tg,145.14501011069413
565,tg,129.87981721488208
566,tg,93.81466589434228
567,tg,150.47496701265896
568,tg,96.52727142291508
569,tg,48.52765725403323
570,tg,51.30474101770534
571,tg,111.44435500906427
572,tg,93.45634834367618
573,tg,92.9073468989524
574,tg,108.43206712970161
575,tg,134.01550258864063
576,tg,97.31822720098278
577,tg,118.41175018530828
578,tg,120.55749513117024
579,tg,111.13158842135864
580,tg,81.78119335065105
581,tg,103.66398781018083
582,tg,95.95135689942595
583,tg,113.90492639951212
584,tg,95.46444380060338
585,tg,113.9846479006803
586,tg,111.08985152646531
587,tg,110.42347888394124
588,tg,70.04013269210762
589,tg,122.03897118731246
590,tg,141.54292684119386
591,tg,21.74215630170724
592,tg,13.12011239740795
593,tg,144.83797366846244
594,tg,73.17684438106737
595,tg,149.6190346994653
596,tg,78.34044873709597
597,tg,145.7161586748743
598,tg,93.29707767348609
599,tg,104.97266512265182
600,tg,49.725222602317956
601,tg,61.8541671550352
602,tg,86.2620502587113
603,tg,-8.101232266190834
604,tg,20.270491797476893
605,tg,52.04619845119831
606,tg,40.23240712383485
607,tg,-7.197769609017172
608,tg,-86.05076878485644
609,tg,51.48057183168568
610,tg,61.53251733292255
611,tg,103.68967505462282
612,tg,74.42919834566189
613,tg,58.53811948127125
614,tg,42.97337917399142
615,tg,37.20388750722479
616,tg,84.65153156629735
617,tg,61.365784355644564
618,tg,9.93939423170417
619,tg,21.12619568928804
620,tg,12.831387769880052
621,tg,15.075633543527232
622,tg,-17.276872055264107
623,tg,156.79560695999024
624,tg,141.33665420388732
625,tg,110.24134656619779
626,tg,93.85079386560746
627,tg,168.4411476491462
628,egc,2.3076887402391693
629,egc,3.283366122216423
630,tg,-8.003373619516651
631,egc,6.096158383147539
632,egb,7.725909622784699
633,egc,6.6240151691612414
634,egc,6.342544030290695
635,tg,17.874281586330895
636,tg,57.432631523886286
637,tg,88.35057280314135
638,tg,91.21418356198379
639,tg,79.20399536733673
640,tg,48.35337417781926
641,tg,99.92581416993693
642,tg,41.20079672999806
643,tg,33.27972195947129
644,tg,59.183558645350075
645,tg,44.37436148585722
646,tg,103.81067173059435
647,tg,175.13744485002937
648,tg,145.06175945852135
649,tg,112.65327151815241
650,tg,89.24919065092024
651,tg,8.206044989158528
652,tg,58.7010286358323
653,tg,38.55795645670972
654,tg,37.34119395764202
655,tg,190.4952207527552
656,tg,141.58759541479225
657,tg,175.26096147719616
658,tg,51.68046411514332
659,tg,61.50328589905756
660,tg,17.788635761191415
661,tg,-7.24961232109095
662,tg,22.08235946771684
663,tg,27.626876394870706
664,tg,28.15946726710098
665,tg,-27.699039031458454
666,tg,15.146751443582303
667,tg,30.253842601403875
668,tg,0.043054903886996954
669,tg,-9.533839152669628
670,tg,33.41470030013909
671,tg,2.0218831599
672,tg,6.806343787964892
673,tg,-5.40880585647966
674,tg,-2.2698115794695184
675,tg,-11.843766234890012
676,tg,-29.801660296382238
677,tg,-11.768096164933809
678,tg,-20.275022195533865
679,tg,-45.87085906590349
680,tg,36.842906937166546
681,tg,12.162075726219825
682,tg,24.269143851012302
683,tg,46.49571818147399
684,tg,68.2593043174934
685,tg,35.87039436569289
686,tg,44.19899239196684
687,tg,66.24909860466204
688,tg,55.864786172745326
689,tg,38.70254637896872
690,tg,61.74698306316361
691,tg,47.848584057485056
692,tg,38.510906529231804
693,tg,77.53608031556963
694,tg,-3.8898898286757913
695,tg,47.797807853788086
696,tg,75.46274901240959
697,tg,61.13922936276613
698,tg,-15.674651318269895
699,tg,81.85357935517857
700,tg,20.34713733241189
701,tg,77.09996943284348
702,tg,-18.989073217069148
703,tg,-7.003235879843118
704,tg,104.86057444193682
705,tg,6.517593148037577
706,tg,92.25993404406645
707,tg,-0.8183717157998274
708,tg,-1.4364913573721196
709,tg,-5.814768368260758
710,tg,38.44140790104156
711,tg,-37.898539868489934
712,tg,57.11247741474115
713,tg,48.654044999787644
714,tg,49.068435528985646
715,tg,67.57450188996968
716,tg,-18.80099056295495
717,tg,0.1613202779178664
718,tg,22.78070134914644
719,tg,145.13345979245753
720,tg,17.78677587463183
721,tg,145.56904880142002
722,tg,85.7316379249337
723,tg,78.3790641440571
724,tg,60.06271921835166
725,tg,76.58733657407964
726,tg,96.41003679021182
727,tg,75.15976308689149
728,tg,49.137556977384094
729,tg,61.37047959374257
730,tg,51.86571141771911
731,tg,82.2024771656993
732,tg,60.99784546873748
733,tg,50.372788280050585
734,tg,68.10424440446184
735,tg,95.81771169422917
736,tg,90.10123980061078
737,tg,99.86499392850817
738,tg,97.57853653367795
739,tg,92.18907626800572
740,tg,76.03039159287842
741,tg,55.87829311115192
742,tg,111.71794692322091
743,tg,106.22133182962645
744,tg,95.7471920793611
745,tg,91.40013645089424
746,tg,94.8890560282028
747,tg,174.4050982594385
748,tg,55.01414819572415
749,tg,118.3625119647279
750,tg,93.20205437835033
751,tg,83.13985348863625
752,tg,78.80954984540546
753,tg,77.01967565888773
754,tg,-46.80208995947393
755,tg,-33.321619169316506
756,tg,-8.12440931408733
757,tg,70.24833593718473
758,tg,-18.425800719705364
759,tg,-18.750643563848655
760,tg,-18.990477886638615
761,tg,-40.06878036574477
762,tg,-31.343480241888557
763,tg,-42.99488916577954
764,tg,-51.455656193582314
765,tg,-54.246825671548436
766,tg,-55.50243118607233
767,tg,-45.372981740719126
768,tg,27.216491775185673
769,tg,108.7372218390226
770,tg,88.67261281124551
771,tg,46.01055441651343
772,tg,52.08022266965918
773,tg,38.44811910009577
774,tg,-60.48126946891469
775,tg,84.92393341317984
776,tg,41.320421251899404
777,tg,-18.874059392967638
778,tg,17.542064226947815
779,tg,28.937992369788716
780,tg,27.429390258360783
781,tg,30.41839704022918
782,tg,30.233474892646342
783,tg,64.54468165338788
784,tg,29.306770156577585
785,tg,63.2008485830806
786,tg,37.51992515415935
787,tg,133.4992101104313
788,tg,81.91338186147945
789,tg,3.7808286034895957
790,tg,47.824834736800966
791,tg,-10.69061055554053
792,tg,50.48747044605929
793,tg,38.37277418513251
794,tg,-16.104350144535346
795,tg,66.06098993814841
796,tg,74.4034980950202
797,tg,65.29908025559973
798,tg,91.56721084091481
799,tg,55.164870541149924
800,tg,61.42110622614278
801,tg,90.46883077167543
802,tg,67.4251972203131
803,tg,77.57541106351523
804,tg,58.003720747280255
805,tg,47.83838719690657
806,tg,53.372752785180936
807,tg,106.76623306988931
808,tg,61.249554451869486
809,tg,71.6926549065091
810,tg,56.20961954585435
811,tg,77.5554530500488
812,tg,38.38165091643968
813,tg,-9.440792799890914
814,tg,-48.20720173975002
815,tg,-7.342411556075035
816,tg,-41.99198110556617
817,tg,-52.007977470784
818,tg,-40.05953295774566
819,tg,28.463643259893217
820,tg,-43.52801329219824
821,tg,92.54570301270856
822,tg,83.04595522977604
823,tg,85.99198302467809
824,tg,32.93138991863826
825,tg,27.170618908782203
826,tg,110.05501324594559
827,tg,-44.587108135191016
828,tg,-17.369046992661737
829,tg,102.79224077101821
830,tg,136.838194217397
831,tg,116.37196512276948
832,tg,117.03488624504354
833,tg,50.21692848573639
834,tg,149.37484695776362
835,tg,141.59702369025618
836,tg,109.02306234176314
837,tg,115.54348645851691
838,tg,101.43835715987925
839,tg,77.33263733958913
840,tg,57.49064567772602
841,tg,82.06472850449168
842,tg,62.198707888650574
843,tg,63.33115119494998
844,tg,51.50036076455579
845,tg,55.60726341833961
846,tg,35.43354212958283
847,tg,100.45597613436999
848,tg,91.15144165454674
849,tg,86.59038526747872
850,tg,59.701764660692845
851,tg,55.3777430119256
852,tg,46.5832173900732
853,tg,100.47384665278177
854,tg,94.1236119108809
855,tg,102.71208681370942
856,tg,67.35005390144546
857,tg,115.7765575574538
858,tg,149.37142307568803
859,tg,132.92717712467035
860,tg,141.9990591426101
861,tg,114.23696492364908
862,tg,87.21535267320226
863,tg,99.65346109630339
864,tg,79.36533727483183
865,tg,83.68972309719116
866,tg,68.22639212910836
867,tg,79.78575617759887
868,tg,80.95886987041477
869,tg,68.37135272805932
870,tg,65.8637704287327
871,tg,54.61176238886536
872,tg,36.54724350208937
873,tg,60.209273076768
874,tg,62.70982552514732
875,tg,125.22973989384788
876,tg,97.04974997486502
877,tg,129.21571577998367
878,tg,133.19968058248813
879,tg,93.7828884968826
880,tg,119.24965997013096
881,tg,91.11609730681455
882,tg,104.7553900532718
883,tg,54.647405879191055
884,tg,84.99242406089198
885,tg,105.45200536168889
886,tg,96.96060548200155
887,tg,194.50636851266916
888,tg,141.97437337554635
889,tg,88.46585325433705
890,tg,45.46541906465566
891,tg,197.9305562339839
892,tg,196.0085845800358
893,tg,164.47953400085618
894,tg,180.85476539817932
895,tg,121.86701296929797
896,tg,128.55190535880394
897,tg,122.7257001581693
898,tg,106.97190335757143
899,tg,92.30456481839691
900,tg,81.93600614588797
901,tg,94.35900786801729
902,tg,118.97718984069996
903,tg,111.3158797682552
904,tg,101.43344081638605
905,tg,143.52193809850132
906,tg,108.28333148128266
907,tg,87.69978158787879
908,tg,86.91267889647739
909,tg,74.19541190574054
910,tg,65.18009954058441
911,tg,60.91333768607328
912,tg,85.48070281068487
913,tg,95.68210255287508
914,tg,72.92482975224199
915,tg,73.61651245941624
916,tg,45.33461571409717
917,tg,91.58654130524488
918,tg,110.54977883784757
919,tg,74.73034389391997
920,tg,71.68800519011012
921,tg,108.38847034824869
922,tg,63.11863639466654
923,tg,67.6247188270788
924,tg,39.70492768809352
925,tg,39.24069089847836
926,tg,7.691701815131864
927,tg,12.447743896814131
928,tg,68.33647660351694
929,tg,47.77754419462829
930,tg,58.83438120153542
931,tg,19.662139811892416
932,tg,48.03399393755731
933,tg,55.46329779366705
934,tg,27.098681618144923
935,tg,48.80320660124734
936,tg,37.09003123489815
937,tg,47.726020134447566
938,tg,16.807578116503393
939,tg,159.2881841692803
940,tg,119.90667302618337
941,tg,59.72881755610517
942,tg,87.5387063074779
943,tg,161.74320516399874
944,tg,72.4783724376406
945,tg,99.935754158071
946,tg,174.12230120743183
947,tg,96.84765964365513
948,tg,76.53026536971943
949,tg,87.93652693823586
950,tg,68.37132021256002
951,tg,61.39103589239602
952,tg,50.85252845972896
953,tg,50.07992117791267
954,tg,38.84910023738506
955,tg,-56.189314605550834
956,tg,91.68396749577843
957,tg,122.31205423390514
958,tg,66.80642076565506
959,tg,91.70465385642906
960,tg,2.63472228438701
961,tg,172.04615731358285
962,tg,98.82736581814905
963,tg,112.3489231932139
964,tg,72.13109389898469
965,tg,79.69411449438965
966,tg,90.91662772484773
967,tg,101.38684285434832
968,tg,78.44814007075654
969,egc,4.028119117603143
970,egc,1.7860258428429967
971,egc,2.865878811945608
972,egc,2.7676168901245366
973,egc,2.819383800887228
974,egc,3.291606538333436
975,egc,3.3888929128828877
976,egc,3.359556485641029
977,egc,3.1236534150011677
978,egc,3.7492280334742376
979,egc,2.136145711372639
980,egc,2.6896247038815906
981,egc,3.5360460448478284
982,egc,2.0526380423852517
983,egc,2.8681692028954755
984,egc,3.6552676049405033
985,egc,2.6633345601627134
986,egc,3.292501140511904
987,egc,3.310606763224282
988,egc,2.323506308753791
989,egc,4.37646716721156
990,tg,97.11493704784894
991,tg,122.77454981853313
992,tg,47.66569738015798
993,tg,-22.852642880339005
994,tg,-57.84843746630892
995,tg,-69.90863124731968
996,tg,-67.68767957736645
997,tg,-59.744832428512666
998,tg,-71.35260555235155
999,tg,-69.7455074904633
1000,tg,-57.14676599775166
1001,tg,-46.303770423499145
1002,egc,2.6741572743033952
1003,egc,8.683309934423075
1004,egc,6.0657359269942175
1005,egc,3.2323475329500035
1006,egc,5.460929146179417
1007,egc,4.234781988453108
1008,egc,3.3495464004147344
1009,egc,3.88290577030122
1010,egc,8.207491496297369
1011,egc,4.957374628863114
1012,egc,5.179167549021378
1013,egc,7.536490510241671
1014,egc,7.531093734504507
1015,egc,6.775476898139939
1016,egc,7.131032239021716
1017,egc,3.440443533870114
1018,egc,3.788945341767486
1019,egc,4.895956347690806
1020,egc,6.940207827250251
1021,egc,8.269513757788005
1022,egb,7.048728513143542
1023,egc,5.93362867452651
1024,egc,4.258645298266311
1025,egc,4.785001211766147
1026,egc,4.1646196509811375
1027,egc,6.915284216166334
1028,egc,7.836009974662815
1029,egc,6.103720860741888
1030,egc,4.068172263909894
1031,egc,7.008062435071684
1032,egc,7.967428165667805
1033,eea,1.173140367372515
1034,ei,8.733856493839923
1035,nc,1.606292405828406
1036,egb,8.004496661251405
1037,egc,3.7701393477121696
1038,egc,3.978394574921176
1039,egc,8.061205205895808
1040,egc,3.4153261593010895
1041,egc,2.329863022258468
1042,egc,2.497733985386486
1043,egc,2.7373271614911623
1044,egc,6.553684538802182
1045,egc,7.039002528552805
1046,egc,4.572289027151808
1047,egc,4.302928199570568
1048,egc,0.684052991310248
1049,egc,5.183279765387662
1050,egc,0.5175098642022187
1051,tg,228.83408014085217
1052,tg,233.75664710061693
1053,tg,176.4850237058553
