id,target
230,122.83067321777344
231,-4.801831245422363
232,154.71600341796875
233,244.379150390625
234,259.7276306152344
235,203.05384826660156
236,193.79673767089844
237,267.68194580078125
238,346.3453369140625
239,286.82427978515625
240,226.3953857421875
241,148.7193145751953
242,70.92909240722656
243,22.004703521728516
244,230.98004150390625
245,26.552490234375
246,195.05247497558594
247,386.473876953125
248,-9.001646041870117
249,79.50991821289062
250,103.5921630859375
251,119.04701232910156
252,-43.02818298339844
253,-48.16838073730469
254,380.80377197265625
255,167.0945587158203
256,285.12786865234375
257,299.65130615234375
258,23.379446029663086
259,287.876708984375
260,100.80267333984375
261,63.90656280517578
262,260.2546691894531
263,224.29122924804688
264,-55.112159729003906
265,82.26028442382812
266,234.7150115966797
267,52.11397933959961
268,-3.9712812900543213
269,198.44053649902344
270,100.0204086303711
271,57.8749885559082
272,117.42460632324219
273,50.72904968261719
274,224.103515625
275,16.263769149780273
276,153.66696166992188
277,291.45220947265625
278,300.15606689453125
279,231.54974365234375
280,121.29412841796875
281,239.8236846923828
282,73.04151153564453
283,-62.14577865600586
284,69.6893310546875
285,159.85183715820312
286,378.00140380859375
287,-90.8442611694336
288,278.12530517578125
289,44.72020721435547
290,158.77964782714844
291,-36.17844009399414
292,283.81976318359375
293,35.114501953125
294,235.6433563232422
295,129.2177276611328
296,5.52325439453125
297,214.5015869140625
298,72.84115600585938
299,47.44388198852539
300,356.9606018066406
301,132.9486083984375
302,247.56565856933594
303,144.96759033203125
304,22.835737228393555
305,-86.5840835571289
306,54.786556243896484
307,54.463050842285156
308,147.2661590576172
309,191.3899383544922
310,283.63238525390625
311,132.1051025390625
312,-3.3219645023345947
313,92.8262710571289
314,30.393386840820312
315,-43.407432556152344
316,53.11811065673828
317,223.2928466796875
318,148.62503051757812
319,273.77154541015625
320,200.15231323242188
321,218.2742156982422
322,283.2603759765625
323,164.81723022460938
324,32.21984100341797
325,172.06607055664062
326,172.5800018310547
327,-22.973058700561523
328,101.49698638916016
329,61.66046905517578
330,162.010009765625
331,262.4959716796875
332,92.98432159423828
333,27.422409057617188
334,152.3144073486328
335,193.94842529296875
336,329.9672546386719
337,174.935302734375
338,48.98597717285156
339,110.4354248046875
340,181.8699188232422
341,196.09657287597656
342,183.64010620117188
343,38.257938385009766
344,10.406343460083008
345,-38.31498336791992
346,289.2322998046875
347,273.55511474609375
348,234.3517303466797
349,-30.084192276000977
350,62.93279266357422
351,-50.80005645751953
352,232.87388610839844
353,-50.227622985839844
354,60.29936218261719
355,250.77670288085938
356,140.55845642089844
357,330.83978271484375
358,60.03976058959961
359,-24.25175666809082
360,-44.13026809692383
361,198.47512817382812
362,-53.49485778808594
363,117.70327758789062
364,135.1881103515625
365,226.35638427734375
366,277.962158203125
367,78.30667114257812
368,265.5341491699219
369,303.98773193359375
370,29.235702514648438
371,17.820451736450195
372,123.52959442138672
373,-35.12276840209961
374,283.760498046875
375,104.958984375
376,80.94651794433594
377,259.1277770996094
378,133.78341674804688
379,246.54335021972656
380,259.23077392578125
381,257.18292236328125
382,95.83283233642578
383,230.00506591796875
384,16.37106704711914
385,256.04168701171875
386,272.7456359863281
387,99.55162048339844
388,237.62628173828125
389,230.98410034179688
390,246.3060302734375
391,225.479248046875
392,105.8519287109375
393,229.2979736328125
394,275.31219482421875
395,277.33306884765625
396,124.8275146484375
397,151.589599609375
398,0.2662923336029053
399,183.48167419433594
400,82.47827911376953
401,112.03487396240234
402,94.74042510986328
403,31.912586212158203
404,242.0021209716797
405,246.90928649902344
406,192.07254028320312
407,118.35834503173828
408,5.7456955909729
409,50.13579559326172
410,67.890625
411,91.21279907226562
412,239.80458068847656
413,184.69268798828125
414,249.83937072753906
415,225.01190185546875
416,65.50895690917969
417,165.7288818359375
418,262.965087890625
419,29.883087158203125
420,148.69955444335938
421,49.16989517211914
422,119.80514526367188
423,212.85919189453125
424,319.43011474609375
425,299.17034912109375
426,-37.04344940185547
427,294.03082275390625
428,117.45704650878906
429,115.63548278808594
430,96.02328491210938
431,158.0957489013672
432,-35.553409576416016
433,117.90829467773438
434,108.47798919677734
435,176.95765686035156
436,124.27334594726562
437,248.14512634277344
438,288.7852783203125
439,76.26947021484375
440,181.90821838378906
441,36.34806823730469
442,109.36187744140625
443,244.23292541503906
444,145.80120849609375
445,210.5681915283203
446,175.38255310058594
447,151.8170928955078
448,43.1269645690918
449,126.93716430664062
450,50.160709381103516
451,92.30704498291016
452,274.87567138671875
453,-14.943164825439453
454,286.3852844238281
455,109.1168212890625
456,252.5971221923828
457,71.44835662841797
458,268.21295166015625
459,90.27926635742188
460,119.75968933105469
461,383.8033142089844
462,60.01676940917969
463,189.62974548339844
464,163.83004760742188
465,248.07347106933594
466,38.730812072753906
467,230.3734130859375
468,207.52499389648438
469,-80.2435073852539
470,62.619102478027344
471,190.65048217773438
472,333.2471923828125
473,324.0108642578125
474,266.4344787597656
475,279.9001770019531
476,45.863494873046875
477,65.5921859741211
478,44.134178161621094
479,79.68741607666016
480,-45.05447006225586
481,308.06463623046875
482,79.89720916748047
483,282.79278564453125
484,193.13088989257812
485,91.40170288085938
486,265.37371826171875
487,227.11073303222656
488,222.71527099609375
489,278.8902282714844
490,130.43218994140625
491,82.923828125
492,81.3844223022461
493,204.73736572265625
494,144.36764526367188
495,227.57472229003906
496,329.94232177734375
497,28.939699172973633
498,89.90005493164062
499,15.571495056152344
500,-7.861242294311523
501,272.27178955078125
502,50.222503662109375
503,-61.80794906616211
504,124.57376861572266
505,241.98703002929688
506,195.21234130859375
507,176.74105834960938
508,-59.18102264404297
509,279.1185302734375
510,275.98858642578125
511,234.05442810058594
512,49.21113586425781
513,135.68865966796875
514,-22.500150680541992
515,144.7565155029297
516,6.815053939819336
517,9.165678024291992
518,300.95379638671875
519,39.37628936767578
520,96.8386459350586
521,122.32073974609375
522,26.990392684936523
523,140.01344299316406
524,9.182193756103516
525,65.45405578613281
526,-1.985926628112793
527,74.48648071289062
528,187.16659545898438
529,169.726806640625
530,238.79872131347656
531,276.6782531738281
532,196.89234924316406
533,106.97111511230469
534,10.612225532531738
535,47.447349548339844
536,231.75421142578125
537,135.6394805908203
538,115.13101959228516
539,210.4418487548828
540,230.3383331298828
541,36.113525390625
542,349.99530029296875
543,258.3876953125
544,63.692138671875
545,-9.631168365478516
546,264.09295654296875
547,-24.409818649291992
548,0.6470797061920166
549,133.9526824951172
550,18.966079711914062
551,151.1275634765625
552,241.85397338867188
553,228.82766723632812
554,70.02489471435547
555,233.4312744140625
556,18.934429168701172
557,103.61837005615234
558,179.51568603515625
559,296.0763244628906
560,-29.30609893798828
561,36.29037094116211
562,281.40313720703125
563,21.047887802124023
564,48.02772903442383
565,307.7164001464844
566,264.06390380859375
567,99.03147888183594
568,-56.77826690673828
569,61.756263732910156
570,345.09759521484375
571,123.82396697998047
572,241.97801208496094
573,318.7841796875
574,240.99856567382812
575,60.18954086303711
576,185.55670166015625
577,262.5805358886719
578,317.195556640625
579,20.08734130859375
580,46.136962890625
581,265.9293212890625
582,66.54946899414062
583,163.3592529296875
584,58.53857421875
585,262.94677734375
586,251.5419158935547
587,209.7583465576172
588,305.0816955566406
589,68.78825378417969
590,39.767024993896484
591,155.34735107421875
592,241.8353729248047
593,40.167327880859375
594,328.8155517578125
595,211.6776885986328
596,353.6593933105469
597,201.54014587402344
598,219.71942138671875
599,52.72027587890625
600,47.897090911865234
601,151.472412109375
602,154.93948364257812
603,11.795619010925293
604,72.7497329711914
605,38.576881408691406
606,219.46763610839844
607,312.79351806640625
608,222.2482452392578
609,91.90345764160156
610,154.68275451660156
611,114.79698181152344
612,164.05679321289062
613,245.50975036621094
614,334.3934326171875
615,52.449676513671875
616,15.662748336791992
617,43.950904846191406
618,164.02613830566406
619,75.11334228515625
620,34.268402099609375
621,75.2950210571289
622,304.9526672363281
623,73.20441436767578
624,287.99273681640625
625,201.45970153808594
626,89.33745574951172
627,98.28533935546875
628,221.96456909179688
629,71.5899658203125
630,173.06561279296875
631,256.7974548339844
632,78.73912048339844
633,229.29522705078125
634,80.34861755371094
635,46.11295700073242
636,-53.08005905151367
637,101.09431457519531
638,243.85397338867188
639,50.074913024902344
640,200.12864685058594
641,279.72149658203125
642,269.93463134765625
643,246.5665740966797
644,168.2375946044922
645,53.79177474975586
646,-23.282533645629883
647,126.2354736328125
648,248.4700927734375
649,277.43011474609375
650,-62.09888458251953
651,120.96373748779297
652,255.51129150390625
653,218.81300354003906
654,89.27059936523438
655,67.89768981933594
656,129.29751586914062
657,-82.98335266113281
658,97.61634063720703
659,178.96315002441406
660,54.92302322387695
661,80.39655303955078
662,103.50277709960938
663,309.48248291015625
664,139.44610595703125
665,239.89443969726562
666,26.918216705322266
667,54.868263244628906
668,-48.83283996582031
669,11.850825309753418
670,303.2283935546875
671,317.0987548828125
672,17.991466522216797
673,241.85589599609375
674,52.130401611328125
675,139.34326171875
676,164.8468017578125
677,237.71051025390625
678,270.0608825683594
679,42.55899429321289
680,260.3748779296875
681,68.55530548095703
682,272.158447265625
683,71.37670135498047
684,223.05824279785156
685,243.4261474609375
686,399.49920654296875
687,69.89488983154297
688,-48.365909576416016
689,86.66056060791016
690,140.04718017578125
691,241.88986206054688
692,37.05351257324219
693,205.31219482421875
694,128.3620147705078
695,79.36799621582031
696,-2.3592679500579834
697,121.46857452392578
698,48.76492691040039
699,106.4239501953125
700,112.81100463867188
701,289.6653137207031
702,46.20040512084961
703,155.2933807373047
704,108.65913391113281
705,334.0462341308594
706,96.27473449707031
707,230.61962890625
708,160.88238525390625
709,322.1018981933594
710,236.43162536621094
711,116.5447998046875
712,272.66485595703125
713,124.86140441894531
714,250.15065002441406
715,234.41635131835938
716,138.49862670898438
717,297.02197265625
718,19.42829704284668
719,89.26786804199219
720,125.82810974121094
721,92.8605728149414
722,-50.73540115356445
723,86.64898681640625
724,16.300670623779297
725,153.07345581054688
726,55.1490592956543
727,57.774200439453125
728,0.7818803787231445
729,164.16317749023438
730,99.13261413574219
731,-62.367828369140625
732,193.0731964111328
733,270.53515625
734,57.733856201171875
735,67.32614135742188
736,-72.10773468017578
737,27.162256240844727
738,-2.0715994834899902
739,152.07386779785156
740,124.29119873046875
741,-48.044490814208984
742,261.63311767578125
743,83.62458801269531
744,213.33880615234375
745,214.83648681640625
746,311.2593994140625
747,154.447265625
748,-92.33673095703125
749,126.72712707519531
750,115.47773742675781
751,85.92982482910156
752,219.32083129882812
753,269.65606689453125
754,70.84292602539062
755,64.29229736328125
756,78.57986450195312
757,284.7518615722656
758,170.32957458496094
759,19.687301635742188
760,270.7948913574219
761,320.33392333984375
762,54.54700469970703
763,76.89818572998047
764,6.027614593505859
765,-2.092223644256592
766,242.90948486328125
767,-79.02647399902344
768,148.62918090820312
769,57.9796142578125
770,28.437467575073242
771,35.48689651489258
772,214.32437133789062
773,112.78469848632812
774,231.33311462402344
775,387.9818115234375
776,373.50445556640625
777,177.97274780273438
778,99.87808990478516
779,54.74834442138672
780,-4.017834186553955
781,121.80706024169922
782,225.8938446044922
783,97.51576232910156
784,99.28655242919922
785,223.3556365966797
786,89.2874755859375
787,333.2140197753906
788,257.68011474609375
789,35.136444091796875
790,305.690673828125
791,51.7297248840332
792,316.0691833496094
793,108.04995727539062
794,208.10487365722656
795,75.28680419921875
796,244.4087371826172
797,39.33876037597656
798,348.02703857421875
799,74.10951232910156
800,212.65611267089844
801,122.75594329833984
802,24.132402420043945
803,207.3677520751953
804,-22.96579933166504
805,159.3314666748047
806,81.27647399902344
807,267.11993408203125
808,38.369937896728516
809,82.3033447265625
810,221.9140625
811,157.93637084960938
812,-9.128715515136719
813,193.1066436767578
814,287.5853271484375
815,140.83204650878906
816,237.87258911132812
817,159.86643981933594
818,86.13329315185547
819,139.50050354003906
820,69.55004119873047
821,254.94911193847656
822,160.73793029785156
823,295.1537170410156
824,248.3419952392578
825,24.813459396362305
826,70.20204162597656
827,170.50746154785156
828,17.25215721130371
829,-48.812255859375
830,239.12889099121094
831,144.91603088378906
832,69.99717712402344
833,248.22010803222656
834,349.877197265625
835,71.83439636230469
836,92.72933959960938
837,246.77102661132812
838,41.59626388549805
839,67.41436004638672
840,63.60945129394531
841,24.140766143798828
842,32.47182083129883
843,158.72164916992188
844,70.70882415771484
845,306.43115234375
846,169.39987182617188
847,11.361430168151855
848,203.69615173339844
849,281.7016906738281
850,286.34283447265625
851,171.38946533203125
852,132.2595672607422
853,12.964715003967285
854,88.95166015625
855,77.83087158203125
856,205.21673583984375
857,134.28530883789062
858,34.07123947143555
859,105.45126342773438
860,318.6690673828125
861,172.74093627929688
862,19.09319305419922
863,236.73672485351562
864,268.8091735839844
865,276.5885009765625
866,48.03960418701172
867,66.21760559082031
868,-38.545040130615234
869,281.8660888671875
870,5.137233734130859
871,297.92193603515625
872,149.1080780029297
873,232.0594024658203
874,231.7751007080078
875,137.1343231201172
876,67.16841125488281
877,387.8257751464844
878,-13.490099906921387
879,64.16806030273438
880,208.78524780273438
881,64.52090454101562
882,194.18191528320312
883,117.2265396118164
884,273.05279541015625
885,249.13470458984375
886,113.92534637451172
887,86.60448455810547
888,54.2840576171875
889,104.86164093017578
890,189.19317626953125
891,279.34210205078125
892,232.88784790039062
893,4.927178382873535
894,275.35614013671875
895,148.8708953857422
896,163.4925994873047
897,259.44671630859375
898,103.28060913085938
899,221.018310546875
900,163.9406280517578
901,91.64746856689453
902,191.26651000976562
903,38.675899505615234
904,83.86302947998047
905,78.71075439453125
906,268.7930908203125
907,202.09927368164062
908,50.76083755493164
909,123.78680419921875
910,109.08660888671875
911,286.4866943359375
912,130.54010009765625
913,25.52633285522461
914,27.12293243408203
915,334.3099365234375
916,241.31094360351562
917,162.91363525390625
918,9.234027862548828
919,283.36065673828125
920,250.37071228027344
921,282.7325439453125
922,137.52511596679688
923,190.5581817626953
924,173.28904724121094
925,230.12454223632812
926,70.0173110961914
927,40.22559356689453
928,209.0380401611328
929,47.88130569458008
930,99.74913024902344
931,268.0830078125
932,150.74639892578125
933,69.08291625976562
934,-98.229736328125
935,46.00359344482422
936,158.699951171875
937,23.79376983642578
938,128.48309326171875
939,53.6110954284668
940,226.60479736328125
941,48.4490966796875
942,-55.50278854370117
943,-20.0402889251709
944,149.22938537597656
945,64.14987182617188
946,60.32670593261719
947,67.93232727050781
948,284.9453125
949,206.34768676757812
950,308.7858581542969
951,202.69776916503906
952,99.30596923828125
953,140.74508666992188
954,156.90969848632812
955,159.1060791015625
956,36.151309967041016
957,177.7092742919922
958,72.44998168945312
959,76.68648529052734
960,268.93951416015625
961,116.78730773925781
962,306.6864318847656
963,65.11495971679688
964,151.97183227539062
965,65.75809478759766
966,72.18870544433594
967,43.28809356689453
968,80.18083190917969
969,-25.764074325561523
970,253.56141662597656
971,81.84521484375
972,-25.126312255859375
973,243.96136474609375
974,333.86865234375
975,55.47867202758789
976,82.03814697265625
977,263.7643737792969
978,183.09982299804688
979,188.4528350830078
980,-63.90716552734375
981,184.99447631835938
982,100.55802154541016
983,188.8954620361328
984,88.84245300292969
985,337.9366455078125
986,95.49581909179688
987,21.371959686279297
988,264.7188720703125
989,91.33885955810547
990,126.88633728027344
991,45.23712921142578
992,4.577175140380859
993,198.83204650878906
994,78.56716918945312
995,217.02459716796875
996,135.9151153564453
997,254.90943908691406
998,33.33233642578125
999,-45.31440734863281
1000,74.29788970947266
1001,112.64777374267578
1002,-43.46268844604492
1003,34.521568298339844
1004,42.631290435791016
1005,334.5823059082031
1006,124.58958435058594
1007,338.02203369140625
1008,98.52313995361328
1009,21.434547424316406
1010,83.42059326171875
1011,87.30924987792969
1012,186.9790802001953
1013,89.04783630371094
1014,343.0311584472656
1015,187.84225463867188
1016,52.69723129272461
1017,65.68701934814453
1018,167.68356323242188
1019,109.29818725585938
1020,-1.9384832382202148
1021,168.66697692871094
1022,237.46337890625
1023,208.26882934570312
1024,291.791259765625
1025,249.73275756835938
1026,202.0614776611328
1027,-94.75717163085938
1028,55.6634407043457
1029,70.7193603515625
1030,313.1697082519531
1031,52.177162170410156
1032,266.77362060546875
1033,246.66958618164062
1034,314.55804443359375
1035,57.84992980957031
1036,126.16055297851562
1037,67.04104614257812
1038,320.4190673828125
1039,245.3957977294922
1040,37.280860900878906
1041,65.08059692382812
1042,52.24340057373047
1043,161.4522247314453
1044,141.39193725585938
1045,47.13376235961914
1046,112.99207305908203
1047,173.621826171875
1048,250.40545654296875
1049,85.83698272705078
1050,93.70540618896484
1051,224.40328979492188
1052,169.16537475585938
1053,222.78517150878906
1054,235.73423767089844
1055,250.48931884765625
1056,39.7642936706543
1057,163.70191955566406
1058,308.0052490234375
1059,259.25048828125
1060,15.360118865966797
1061,208.28573608398438
1062,-60.13636016845703
1063,128.93264770507812
1064,229.5731964111328
1065,30.879638671875
1066,208.30108642578125
1067,245.37899780273438
1068,233.80784606933594
1069,255.1192626953125
1070,182.84423828125
1071,211.35145568847656
1072,157.13328552246094
1073,200.7566375732422
1074,153.43856811523438
1075,-29.056438446044922
1076,150.7614288330078
1077,46.555931091308594
1078,51.27311706542969
1079,108.491455078125
1080,69.19688415527344
1081,205.54461669921875
1082,114.87297821044922
1083,292.48431396484375
1084,30.56096649169922
1085,177.1644287109375
1086,280.7669372558594
1087,77.77423095703125
1088,78.95126342773438
1089,158.60812377929688
1090,371.6620178222656
1091,92.01874542236328
1092,97.3539047241211
1093,129.7065887451172
1094,72.95513916015625
1095,13.875090599060059
1096,270.92132568359375
1097,191.1776123046875
1098,104.35292053222656
1099,258.14501953125
1100,75.07313537597656
1101,78.45822143554688
1102,67.32720947265625
1103,16.181278228759766
1104,292.875732421875
1105,55.133758544921875
1106,8.723175048828125
1107,101.69840240478516
1108,262.5577392578125
1109,201.6424102783203
1110,237.91903686523438
1111,150.45260620117188
1112,106.64618682861328
1113,117.67622375488281
1114,82.92858123779297
1115,124.45628356933594
1116,-55.92105484008789
1117,240.00820922851562
1118,250.78550720214844
1119,-19.630489349365234
1120,38.4367790222168
1121,148.49365234375
1122,124.74397277832031
1123,162.05918884277344
1124,-20.618249893188477
1125,170.75704956054688
1126,73.69676971435547
1127,251.22750854492188
1128,257.0838623046875
1129,170.73348999023438
1130,316.6612548828125
1131,205.73341369628906
1132,26.125341415405273
1133,253.47030639648438
1134,218.81497192382812
1135,117.9831314086914
1136,60.89896774291992
1137,88.85974884033203
1138,266.95562744140625
1139,177.8157958984375
1140,327.430908203125
1141,191.70359802246094
1142,48.23723220825195
1143,227.5113067626953
1144,246.40866088867188
1145,212.8712158203125
1146,90.15428924560547
1147,75.97718811035156
1148,151.521484375
1149,-103.23743438720703
1150,223.14088439941406
1151,61.11315155029297
1152,-45.06243896484375
1153,217.15072631835938
1154,222.98594665527344
1155,123.85435485839844
1156,175.2630615234375
1157,126.62138366699219
1158,-3.779906749725342
1159,319.4507141113281
1160,69.7845230102539
1161,69.96907043457031
1162,-41.155757904052734
1163,265.05694580078125
1164,370.46795654296875
1165,110.43965148925781
1166,88.95272064208984
1167,218.9910125732422
1168,198.54660034179688
1169,-3.993717670440674
1170,134.38067626953125
1171,65.39228057861328
1172,103.63943481445312
1173,176.37445068359375
1174,85.5361099243164
1175,40.204647064208984
1176,103.30776977539062
1177,92.8840560913086
1178,194.78204345703125
1179,172.88607788085938
1180,212.3354949951172
1181,43.35580825805664
1182,81.915771484375
1183,-43.640323638916016
1184,275.2610168457031
1185,61.993568420410156
1186,26.91779899597168
1187,221.05953979492188
1188,245.38934326171875
1189,335.577880859375
1190,312.49151611328125
1191,112.96949005126953
1192,311.3310546875
1193,103.28974151611328
1194,47.44041061401367
1195,-87.6036605834961
1196,139.3455047607422
1197,274.45391845703125
1198,255.7382354736328
1199,184.95462036132812
1200,89.38964080810547
1201,23.29277992248535
1202,-18.072263717651367
1203,259.67578125
1204,-44.44053268432617
1205,69.6087646484375
1206,262.8729248046875
1207,163.6516571044922
1208,27.607133865356445
1209,64.50383758544922
1210,193.15771484375
1211,73.06312561035156
1212,-48.30711364746094
1213,198.158935546875
1214,219.12664794921875
1215,182.31690979003906
1216,282.5702819824219
1217,174.42710876464844
1218,180.2454376220703
1219,120.07931518554688
1220,37.07918167114258
1221,206.89651489257812
1222,12.542732238769531
1223,146.89398193359375
1224,241.16912841796875
1225,209.16458129882812
1226,211.53553771972656
1227,140.6327362060547
1228,72.92213439941406
1229,101.42921447753906
1230,288.44757080078125
1231,162.9093017578125
1232,291.2552490234375
1233,297.1588134765625
1234,67.27252960205078
1235,68.46381378173828
1236,59.456119537353516
1237,180.2127227783203
1238,63.17289733886719
1239,45.495609283447266
1240,253.6627655029297
1241,38.732635498046875
1242,-23.67045021057129
1243,69.70597839355469
1244,281.3450622558594
1245,-22.63959312438965
1246,244.8384552001953
1247,327.01043701171875
1248,-52.99821853637695
1249,354.38604736328125
1250,124.89303588867188
1251,179.39804077148438
1252,145.6761932373047
1253,235.69094848632812
1254,276.97119140625
1255,21.59425163269043
1256,137.91636657714844
1257,387.79876708984375
1258,229.3391571044922
1259,177.0301055908203
1260,361.74005126953125
1261,42.54661560058594
1262,151.35487365722656
1263,112.88734436035156
1264,-69.40351867675781
1265,236.4388427734375
1266,122.62091827392578
1267,308.2624206542969
1268,79.44542694091797
1269,107.28099060058594
1270,221.24755859375
1271,106.48047637939453
1272,25.712974548339844
1273,-16.533103942871094
1274,37.5580940246582
1275,268.8121337890625
1276,25.64124298095703
1277,108.6014404296875
1278,48.665645599365234
1279,-49.49314880371094
1280,35.13654327392578
1281,-47.69856643676758
1282,243.21995544433594
1283,116.95571899414062
1284,241.50088500976562
1285,172.67236328125
1286,151.04733276367188
1287,274.0608825683594
1288,-83.01290893554688
1289,100.48516845703125
1290,-2.9011282920837402
1291,225.38528442382812
1292,-99.26093292236328
1293,92.5912857055664
1294,142.28765869140625
1295,131.81736755371094
1296,248.982177734375
1297,199.6349334716797
1298,241.8022918701172
1299,246.2957000732422
1300,107.61090850830078
1301,204.3911895751953
1302,305.42376708984375
1303,188.27777099609375
1304,38.719818115234375
1305,290.61602783203125
1306,119.13661193847656
1307,179.85682678222656
1308,208.91571044921875
1309,-72.9843521118164
1310,31.29111099243164
1311,-94.0458984375
1312,62.952842712402344
1313,135.48501586914062
1314,144.91961669921875
1315,1.4794950485229492
1316,317.50018310546875
1317,252.1994171142578
1318,139.4899444580078
1319,208.186279296875
1320,39.04624938964844
1321,47.61675262451172
1322,108.79080200195312
1323,134.26486206054688
1324,176.9870147705078
1325,54.778343200683594
1326,45.03955078125
1327,250.1861572265625
1328,30.114608764648438
1329,287.69232177734375
1330,74.94967651367188
1331,93.91537475585938
1332,-4.386902332305908
1333,337.754638671875
1334,251.7704620361328
1335,255.01214599609375
1336,257.2318115234375
1337,220.89993286132812
1338,41.237396240234375
1339,322.87445068359375
1340,231.50775146484375
1341,219.17933654785156
1342,297.97314453125
1343,117.32768249511719
1344,147.07350158691406
1345,305.0035400390625
1346,262.71026611328125
1347,169.64505004882812
1348,287.5799560546875
1349,316.7805480957031
1350,281.52484130859375
1351,125.24603271484375
1352,331.30645751953125
1353,282.2519226074219
1354,249.02734375
1355,159.00274658203125
1356,140.47705078125
1357,-40.04388427734375
1358,249.85951232910156
1359,-22.99138832092285
1360,95.41188049316406
1361,97.63919067382812
